speaker,video_id,interval_id,valid,duration,start_time_string,end_time_string,video_link,video_fn,start_time,end_time,org_start_time,org_end_time,max_frames_token,valid_duration,valid_single_token_per_frame,video_downloded,valid_hd5,valid_max_token_duration,valid_frames_count
oliver,h1Lfd1aB9YI,102500,False,36.77010300000001,00:00:45.7,00:01:21.84,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:00:45.070000,0 days 00:01:21.840000,0 days 00:00:45.070000,0 days 00:01:21.840000,211,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,102504,False,2.335669,00:01:25.58,00:01:27.92,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:01:25.580000,0 days 00:01:27.920000,0 days 00:01:25.580000,0 days 00:01:27.920000,27,False,True,True,True,True,True
oliver,h1Lfd1aB9YI,102508,False,28.62862800000001,00:01:29.45,00:01:58.8,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:01:29.450000,0 days 00:01:58.080000,0 days 00:01:29.450000,0 days 00:01:58.080000,108,True,False,True,True,False,False
oliver,h1Lfd1aB9YI,102509,True,7.2739410000000015,00:01:58.21,00:02:05.49,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:01:58.210000,0 days 00:02:05.490000,0 days 00:01:58.210000,0 days 00:02:05.490000,48,True,True,True,True,True,True
oliver,h1Lfd1aB9YI,102510,False,13.747081,00:02:10.56,00:02:24.31,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:02:10.560000,0 days 00:02:24.310000,0 days 00:02:10.560000,0 days 00:02:24.310000,86,True,True,True,True,False,False
oliver,h1Lfd1aB9YI,102870,False,41.708375,00:10:44.4,00:11:25.75,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:10:44.040000,0 days 00:11:25.750000,0 days 00:10:44.040000,0 days 00:11:25.750000,171,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,102871,False,97.897898,00:11:25.88,00:13:03.78,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:11:25.880000,0 days 00:13:03.780000,0 days 00:11:25.880000,0 days 00:13:03.780000,158,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,102872,False,1.735068,00:13:03.91,00:13:05.65,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:13:03.910000,0 days 00:13:05.650000,0 days 00:13:03.910000,0 days 00:13:05.650000,-1,False,False,True,False,False,False
oliver,h1Lfd1aB9YI,103474,False,2.402402,00:15:07.24,00:15:09.64,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:15:07.240000,0 days 00:15:09.640000,0 days 00:15:07.240000,0 days 00:15:09.640000,-1,False,False,True,False,False,False
oliver,h1Lfd1aB9YI,103475,False,1.668335,00:15:09.77,00:15:11.44,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:15:09.770000,0 days 00:15:11.440000,0 days 00:15:09.770000,0 days 00:15:11.440000,-1,False,False,True,False,False,False
oliver,h1Lfd1aB9YI,103476,False,21.021021,00:15:11.57,00:15:32.59,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:15:11.570000,0 days 00:15:32.590000,0 days 00:15:11.570000,0 days 00:15:32.590000,137,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,103692,False,35.435435,00:16:01.56,00:16:36.99,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:16:01.560000,0 days 00:16:36.990000,0 days 00:16:01.560000,0 days 00:16:36.990000,177,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,103795,False,21.488155,00:04:50.85,00:05:12.34,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:04:50.850000,0 days 00:05:12.340000,0 days 00:04:50.850000,0 days 00:05:12.340000,91,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,103796,False,4.204204,00:05:12.47,00:05:16.68,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:05:12.470000,0 days 00:05:16.680000,0 days 00:05:12.470000,0 days 00:05:16.680000,-1,True,False,True,False,False,False
oliver,h1Lfd1aB9YI,103798,False,30.563898,00:05:17.8,00:05:47.64,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:05:17.080000,0 days 00:05:47.640000,0 days 00:05:17.080000,0 days 00:05:47.640000,108,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,103965,False,9.943277,00:07:51.80,00:08:01.74,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:07:51.800000,0 days 00:08:01.740000,0 days 00:07:51.800000,0 days 00:08:01.740000,150,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,103966,False,62.862863,00:08:08.88,00:09:11.75,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:08:08.880000,0 days 00:09:11.750000,0 days 00:08:08.880000,0 days 00:09:11.750000,186,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,103988,False,61.72839499999999,00:06:09.23,00:07:10.96,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:06:09.230000,0 days 00:07:10.960000,0 days 00:06:09.230000,0 days 00:07:10.960000,155,True,True,True,True,False,False
oliver,h1Lfd1aB9YI,103989,False,2.135469,00:07:11.16,00:07:13.29,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:07:11.160000,0 days 00:07:13.290000,0 days 00:07:11.160000,0 days 00:07:13.290000,-1,False,False,True,False,False,False
oliver,h1Lfd1aB9YI,103990,False,20.553888,00:07:13.43,00:07:33.98,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:07:13.430000,0 days 00:07:33.980000,0 days 00:07:13.430000,0 days 00:07:33.980000,215,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,104606,True,10.076743,00:13:46.92,00:13:57.0,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:13:46.920000,0 days 00:13:57,0 days 00:13:46.920000,0 days 00:13:57,53,True,True,True,True,True,True
oliver,h1Lfd1aB9YI,104608,False,8.074741,00:13:58.7,00:14:06.14,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:13:58.070000,0 days 00:14:06.140000,0 days 00:13:58.070000,0 days 00:14:06.140000,84,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,105303,False,26.89356,00:16:55.61,00:17:22.50,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:16:55.610000,0 days 00:17:22.500000,0 days 00:16:55.610000,0 days 00:17:22.500000,134,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,105492,False,25.892559,00:02:48.93,00:03:14.82,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:02:48.930000,0 days 00:03:14.820000,0 days 00:02:48.930000,0 days 00:03:14.820000,77,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,105495,False,2.268936,00:03:16.76,00:03:19.3,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:03:16.760000,0 days 00:03:19.030000,0 days 00:03:16.760000,0 days 00:03:19.030000,29,False,True,True,True,True,True
oliver,h1Lfd1aB9YI,105496,False,9.943277,00:03:19.16,00:03:29.10,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:03:19.160000,0 days 00:03:29.100000,0 days 00:03:19.160000,0 days 00:03:29.100000,108,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,105497,False,3.003003,00:03:29.24,00:03:32.24,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:03:29.240000,0 days 00:03:32.240000,0 days 00:03:29.240000,0 days 00:03:32.240000,10,False,True,True,True,True,True
oliver,h1Lfd1aB9YI,105640,True,5.672339,00:02:28.64,00:02:34.32,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:02:28.640000,0 days 00:02:34.320000,0 days 00:02:28.640000,0 days 00:02:34.320000,27,True,True,True,True,True,True
oliver,h1Lfd1aB9YI,105929,False,18.818818,00:13:18.26,00:13:37.8,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:13:18.260000,0 days 00:13:37.080000,0 days 00:13:18.260000,0 days 00:13:37.080000,141,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,106085,False,18.218218,00:03:58.60,00:04:16.82,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:03:58.600000,0 days 00:04:16.820000,0 days 00:03:58.600000,0 days 00:04:16.820000,114,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,106103,False,8.008008,00:02:37.92,00:02:45.93,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:02:37.920000,0 days 00:02:45.930000,0 days 00:02:37.920000,0 days 00:02:45.930000,71,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,106104,False,32.699366,00:14:09.18,00:14:41.88,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:14:09.180000,0 days 00:14:41.880000,0 days 00:14:09.180000,0 days 00:14:41.880000,135,True,True,True,True,False,True
oliver,h1Lfd1aB9YI,106194,False,21.154488,00:00:05.40,00:00:26.55,http://www.youtube.com/watch?v=h1Lfd1aB9YI,Scandals_-_Last_Week_Tonight_with_John_Oliver_HBO-h1Lfd1aB9YI.mkv,0 days 00:00:05.400000,0 days 00:00:26.550000,0 days 00:00:05.400000,0 days 00:00:26.550000,156,True,True,True,True,False,True
oliver,0Rnq1NpHdmw,101461,False,48.048048,00:06:35.36,00:07:23.41,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:06:35.360000,0 days 00:07:23.410000,0 days 00:06:35.360000,0 days 00:07:23.410000,90,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,101462,True,10.81081,00:07:23.54,00:07:34.35,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:07:23.540000,0 days 00:07:34.350000,0 days 00:07:23.540000,0 days 00:07:34.350000,24,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,101463,True,12.879546,00:07:37.62,00:07:50.50,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:07:37.620000,0 days 00:07:50.500000,0 days 00:07:37.620000,0 days 00:07:50.500000,11,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,101677,False,24.024024,00:09:52.75,00:10:16.78,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:09:52.750000,0 days 00:10:16.780000,0 days 00:09:52.750000,0 days 00:10:16.780000,106,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,101833,False,3.403404,00:10:54.68,00:10:58.9,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:10:54.680000,0 days 00:10:58.090000,0 days 00:10:54.680000,0 days 00:10:58.090000,15,False,True,False,True,True,True
oliver,0Rnq1NpHdmw,101834,True,6.006006,00:10:58.22,00:11:04.23,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:10:58.220000,0 days 00:11:04.230000,0 days 00:10:58.220000,0 days 00:11:04.230000,42,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,101836,False,1.267935,00:11:06.29,00:11:07.56,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:11:06.290000,0 days 00:11:07.560000,0 days 00:11:06.290000,0 days 00:11:07.560000,-1,False,False,False,False,False,False
oliver,0Rnq1NpHdmw,101843,True,38.972306,00:11:09.96,00:11:48.94,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:11:09.960000,0 days 00:11:48.940000,0 days 00:11:09.960000,0 days 00:11:48.940000,42,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,101854,False,10.677344,00:11:56.21,00:12:06.89,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:11:56.210000,0 days 00:12:06.890000,0 days 00:11:56.210000,0 days 00:12:06.890000,161,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,102184,True,17.684351,00:08:41.12,00:08:58.80,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:08:41.120000,0 days 00:08:58.800000,0 days 00:08:41.120000,0 days 00:08:58.800000,38,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102187,True,48.78211500000001,00:09:00.74,00:09:49.52,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:09:00.740000,0 days 00:09:49.520000,0 days 00:09:00.740000,0 days 00:09:49.520000,58,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102743,False,21.421421,00:02:50.87,00:03:12.29,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:02:50.870000,0 days 00:03:12.290000,0 days 00:02:50.870000,0 days 00:03:12.290000,124,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,102744,True,15.682349,00:03:12.42,00:03:28.10,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:03:12.420000,0 days 00:03:28.100000,0 days 00:03:12.420000,0 days 00:03:28.100000,27,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102749,True,9.342676,00:03:31.24,00:03:40.58,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:03:31.240000,0 days 00:03:40.580000,0 days 00:03:31.240000,0 days 00:03:40.580000,16,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102750,True,51.251251,00:03:40.72,00:04:31.97,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:03:40.720000,0 days 00:04:31.970000,0 days 00:03:40.720000,0 days 00:04:31.970000,21,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102817,False,4.804805,00:00:49.91,00:00:54.72,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:00:49.910000,0 days 00:00:54.720000,0 days 00:00:49.910000,0 days 00:00:54.720000,-1,True,False,False,False,False,False
oliver,0Rnq1NpHdmw,102819,False,17.951284,00:00:58.19,00:01:16.14,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:00:58.190000,0 days 00:01:16.140000,0 days 00:00:58.190000,0 days 00:01:16.140000,141,True,False,False,True,False,False
oliver,0Rnq1NpHdmw,102825,True,4.004004,00:01:18.34,00:01:22.34,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:01:18.340000,0 days 00:01:22.340000,0 days 00:01:18.340000,0 days 00:01:22.340000,11,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102826,True,5.138472,00:01:22.48,00:01:27.62,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:01:22.480000,0 days 00:01:27.620000,0 days 00:01:22.480000,0 days 00:01:27.620000,43,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,102827,False,71.004338,00:01:27.75,00:02:38.75,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:01:27.750000,0 days 00:02:38.750000,0 days 00:01:27.750000,0 days 00:02:38.750000,93,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,103365,False,22.555889,00:08:02.1,00:08:24.57,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:08:02.010000,0 days 00:08:24.570000,0 days 00:08:02.010000,0 days 00:08:24.570000,30,True,True,False,True,True,False
oliver,0Rnq1NpHdmw,103848,False,20.620621,00:14:48.22,00:15:08.84,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:14:48.220000,0 days 00:15:08.840000,0 days 00:14:48.220000,0 days 00:15:08.840000,116,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,103849,False,3.603604,00:15:08.97,00:15:12.57,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:15:08.970000,0 days 00:15:12.570000,0 days 00:15:08.970000,0 days 00:15:12.570000,40,False,True,False,True,True,True
oliver,0Rnq1NpHdmw,103850,True,29.82983,00:15:12.71,00:15:42.54,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:15:12.710000,0 days 00:15:42.540000,0 days 00:15:12.710000,0 days 00:15:42.540000,17,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,103851,False,3.603604,00:15:42.80,00:15:46.41,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:15:42.800000,0 days 00:15:46.410000,0 days 00:15:42.800000,0 days 00:15:46.410000,12,False,True,False,True,True,True
oliver,0Rnq1NpHdmw,103852,False,2.002002,00:15:46.54,00:15:48.54,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:15:46.540000,0 days 00:15:48.540000,0 days 00:15:46.540000,0 days 00:15:48.540000,11,False,True,False,True,True,True
oliver,0Rnq1NpHdmw,104075,True,17.28395,00:00:06.37,00:00:23.65,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:00:06.370000,0 days 00:00:23.650000,0 days 00:00:06.370000,0 days 00:00:23.650000,22,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,104198,False,52.45245300000001,00:12:24.67,00:13:17.13,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:12:24.670000,0 days 00:13:17.130000,0 days 00:12:24.670000,0 days 00:13:17.130000,102,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,104199,False,1.201201,00:13:17.33,00:13:18.53,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:13:17.330000,0 days 00:13:18.530000,0 days 00:13:17.330000,0 days 00:13:18.530000,-1,False,False,False,False,False,False
oliver,0Rnq1NpHdmw,104200,True,24.958292,00:13:18.66,00:13:43.62,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:13:18.660000,0 days 00:13:43.620000,0 days 00:13:18.660000,0 days 00:13:43.620000,39,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,104201,True,10.276944,00:13:43.75,00:13:54.3,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:13:43.750000,0 days 00:13:54.030000,0 days 00:13:43.750000,0 days 00:13:54.030000,19,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,104202,False,1.534868,00:13:54.16,00:13:55.70,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:13:54.160000,0 days 00:13:55.700000,0 days 00:13:54.160000,0 days 00:13:55.700000,11,False,True,False,True,True,True
oliver,0Rnq1NpHdmw,104204,True,22.822823,00:13:56.50,00:14:19.32,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:13:56.500000,0 days 00:14:19.320000,0 days 00:13:56.500000,0 days 00:14:19.320000,20,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,104695,True,7.874541000000002,00:04:53.76,00:05:01.63,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:04:53.760000,0 days 00:05:01.630000,0 days 00:04:53.760000,0 days 00:05:01.630000,11,True,True,False,True,True,True
oliver,0Rnq1NpHdmw,104696,False,57.590924,00:05:07.37,00:06:04.96,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:05:07.370000,0 days 00:06:04.960000,0 days 00:05:07.370000,0 days 00:06:04.960000,141,True,True,False,True,False,True
oliver,0Rnq1NpHdmw,104697,False,1.134468,00:06:05.9,00:06:06.23,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:06:05.090000,0 days 00:06:06.230000,0 days 00:06:05.090000,0 days 00:06:06.230000,14,False,True,False,True,True,True
oliver,0Rnq1NpHdmw,104698,True,9.142476,00:06:08.36,00:06:17.51,http://www.youtube.com/watch?v=0Rnq1NpHdmw,Scientific_Studies_-_Last_Week_Tonight_with_John_Oliver_HBO-0Rnq1NpHdmw.webm,0 days 00:06:08.360000,0 days 00:06:17.510000,0 days 00:06:08.360000,0 days 00:06:17.510000,29,True,True,False,True,True,True
oliver,GvtNyOzGogc,101229,True,34.8,00:06:39.56,00:07:14.36,http://www.youtube.com/watch?v=GvtNyOzGogc,Sinclair_Broadcast_Group_-_Last_Week_Tonight_with_John_Oliver_HBO-GvtNyOzGogc.webm,0 days 00:06:39.560000,0 days 00:07:14.360000,0 days 00:06:39.560000,0 days 00:07:14.360000,35,True,True,False,True,True,True
oliver,GvtNyOzGogc,101230,True,12.733333,00:07:14.50,00:07:27.23,http://www.youtube.com/watch?v=GvtNyOzGogc,Sinclair_Broadcast_Group_-_Last_Week_Tonight_with_John_Oliver_HBO-GvtNyOzGogc.webm,0 days 00:07:14.500000,0 days 00:07:27.230000,0 days 00:07:14.500000,0 days 00:07:27.230000,30,True,True,False,True,True,True
oliver,GvtNyOzGogc,101900,False,49.666666,00:11:14.56,00:12:04.23,http://www.youtube.com/watch?v=GvtNyOzGogc,Sinclair_Broadcast_Group_-_Last_Week_Tonight_with_John_Oliver_HBO-GvtNyOzGogc.webm,0 days 00:11:14.560000,0 days 00:12:04.230000,0 days 00:11:14.560000,0 days 00:12:04.230000,135,True,True,False,True,False,True
oliver,GvtNyOzGogc,102032,False,10.866666,00:01:05.56,00:01:16.43,http://www.youtube.com/watch?v=GvtNyOzGogc,Sinclair_Broadcast_Group_-_Last_Week_Tonight_with_John_Oliver_HBO-GvtNyOzGogc.webm,0 days 00:01:05.560000,0 days 00:01:16.430000,0 days 00:01:05.560000,0 days 00:01:16.430000,91,True,True,False,True,False,True
